TimeStamp,Sample No,X-AxisA,Y-AxisA,Z-AxisA,X-AxisG,Y-AxisG,Z-AxisG,X-AxisM,Y-AxisM,Z-AxisM,Class
4836,96,-0.48583984375,0.21728515625,1.066650390625,-60.3515625,82.2265625,-15.1875,-5.166666507720947,-22.0,-194.3333282470703,Fall
4886,97,-0.60302734375,0.343017578125,0.748779296875,-104.3359375,102.3203125,-8.6953125,-3.333333253860474,-22.66666603088379,-194.5,Fall
4934,98,-0.662841796875,0.389892578125,0.484619140625,-139.734375,96.625,14.25,-9.166666984558105,-25.66666603088379,-232.3333282470703,Fall
4985,99,-0.736572265625,0.290771484375,0.3466796875,-159.78125,82.4375,38.7578125,-12.16666698455811,-27.5,-229.3333282470703,Fall
185,0,-1.00537109375,-0.365478515625,0.2099609375,-72.4765625,18.9609375,-13.921875,44.33333206176758,18.66666603088379,-138.8333282470703,Fall
289,1,-0.989990234375,-0.205078125,0.11962890625,-76.1484375,-13.546875,26.0859375,44.5,20.16666603088379,-133.1666717529297,Fall
391,2,-0.962890625,-0.224609375,0.109619140625,55.5390625,-16.5859375,39.4921875,49.66666793823242,19.5,-133.0,Fall
542,3,-0.95556640625,-0.1611328125,0.16845703125,-75.265625,0.2265625,12.609375,51.16666793823242,18.66666603088379,-131.8333282470703,Fall
593,4,-1.003662109375,-0.131103515625,0.17431640625,-21.984375,-16.4609375,15.140625,54.5,19.5,-129.5,Fall
671,5,-0.873046875,-0.20166015625,0.21826171875,117.171875,-13.828125,13.015625,54.66666793823242,19.66666603088379,-130.8333282470703,Fall
717,6,-0.947509765625,-0.33154296875,0.216064453125,106.1953125,-3.6171875,-14.671875,53.83333206176758,17.66666603088379,-132.3333282470703,Fall
757,7,-0.924560546875,-0.296142578125,0.189208984375,59.1328125,-9.671875,-33.59375,50.33333206176758,20.33333396911621,-134.1666717529297,Fall
787,8,-0.924560546875,-0.296142578125,0.189208984375,59.1328125,-9.671875,-33.59375,50.33333206176758,20.33333396911621,-134.1666717529297,Fall
798,9,-1.01806640625,-0.2685546875,0.062255859375,48.0234375,-24.90625,-35.3984375,48.83333206176758,18.66666603088379,-137.1666717529297,Fall
834,10,-1.01806640625,-0.2685546875,0.062255859375,48.0234375,-24.90625,-35.3984375,48.83333206176758,18.66666603088379,-137.1666717529297,Fall
843,11,-1.01806640625,-0.2685546875,0.062255859375,48.0234375,-24.90625,-35.3984375,48.83333206176758,18.66666603088379,-137.1666717529297,Fall
871,12,-1.01806640625,-0.2685546875,0.062255859375,48.0234375,-24.90625,-35.3984375,48.83333206176758,18.66666603088379,-137.1666717529297,Fall
883,13,-1.01806640625,-0.2685546875,0.062255859375,48.0234375,-24.90625,-35.3984375,48.83333206176758,18.66666603088379,-137.1666717529297,Fall
974,14,-1.009765625,-0.286865234375,0.143798828125,74.546875,-16.859375,-66.8125,42.83333206176758,17.0,-139.1666717529297,Fall
1064,15,-0.9326171875,-0.3349609375,-0.0224609375,105.765625,-54.453125,-31.0625,-7.166666507720947,17.0,-148.5,Fall
1113,16,-0.93994140625,-0.22265625,0.07080078125,153.828125,-66.78125,6.1328125,-10.0,16.33333396911621,-111.6666641235352,Fall
1156,17,-0.904296875,-0.330322265625,0.090576171875,201.2734375,-32.84375,31.625,-14.3333330154419,15.0,-116.6666641235352,Fall
1175,18,-0.904296875,-0.330322265625,0.090576171875,201.2734375,-32.84375,31.625,-14.3333330154419,15.0,-116.6666641235352,Fall
1200,19,-0.90478515625,-0.450927734375,-0.026611328125,196.7265625,-9.5625,35.6796875,-15.8333330154419,15.3333330154419,-124.1666641235352,Fall
1226,20,-0.90478515625,-0.450927734375,-0.026611328125,196.7265625,-9.5625,35.6796875,-15.8333330154419,15.3333330154419,-124.1666641235352,Fall
1252,21,-0.892578125,-0.428955078125,0.02587890625,105.9375,-10.625,34.6875,-14.0,13.0,-171.3333282470703,Fall
1275,22,-0.892578125,-0.428955078125,0.02587890625,105.9375,-10.625,34.6875,-14.0,13.0,-171.3333282470703,Fall
1298,23,-0.856689453125,-0.489013671875,0.217041015625,-12.75,3.3359375,17.03125,-16.0,13.5,-171.0,Fall
1330,24,-0.856689453125,-0.489013671875,0.217041015625,-12.75,3.3359375,17.03125,-16.0,13.5,-171.0,Fall
1369,25,-0.97412109375,-0.28369140625,0.488037109375,-127.078125,-1.4296875,1.6875,-14.8333330154419,15.5,-172.1666717529297,Fall
1403,26,-0.97412109375,-0.28369140625,0.488037109375,-127.078125,-1.4296875,1.6875,-14.8333330154419,15.5,-172.1666717529297,Fall
1441,27,-0.86181640625,-0.323486328125,0.522216796875,105.8359375,-23.7109375,19.8515625,-15.0,13.66666698455811,-127.6666641235352,Fall
1478,28,-0.730712890625,-0.6064453125,0.10302734375,-41.2890625,1.2109375,-42.078125,-14.3333330154419,14.66666698455811,-173.6666717529297,Fall
1488,29,-0.730712890625,-0.6064453125,0.10302734375,-41.2890625,1.2109375,-42.078125,-14.3333330154419,14.66666698455811,-173.6666717529297,Fall
1528,30,-0.829833984375,-0.419677734375,0.226806640625,-26.484375,29.28125,-44.53125,-14.66666698455811,12.5,-176.1666717529297,Fall
1575,31,-0.850830078125,-0.7080078125,0.166748046875,12.6171875,27.3671875,-5.015625,-18.0,15.0,-176.0,Fall
1630,32,-0.86962890625,-0.416748046875,0.2099609375,-136.9609375,25.90625,-1.421875,-16.33333396911621,13.8333330154419,-173.6666717529297,Fall
1685,33,-1.0615234375,-0.2890625,0.250732421875,-175.046875,44.1171875,-5.6328125,-16.16666603088379,13.66666698455811,-171.5,Fall
1722,34,-1.0029296875,-0.338623046875,0.0556640625,-191.7265625,45.1328125,-1.265625,-14.3333330154419,16.33333396911621,-123.3333358764648,Fall
1874,35,-0.97998046875,-0.146240234375,0.050048828125,-76.65625,-1.5390625,20.2265625,-9.333333015441896,14.8333330154419,-112.6666641235352,Fall
2101,36,-0.5673828125,0.063232421875,0.196044921875,-1.9609375,-18.1328125,-38.90625,-7.166666507720947,13.5,-117.8333358764648,Fall
2146,37,-0.546875,0.244384765625,0.069580078125,-27.3984375,4.4453125,-96.1875,-6.666666507720947,13.8333330154419,-121.0,Fall
2186,38,-0.491943359375,0.4716796875,-0.109375,-77.046875,53.234375,-142.21875,-9.5,13.0,-122.1666641235352,Fall
2256,39,-0.286865234375,0.78271484375,-1.0234375,-188.5078125,142.4609375,-178.4765625,-18.0,15.8333330154419,-119.3333358764648,Fall
2267,40,-0.286865234375,0.78271484375,-1.0234375,-188.5078125,142.4609375,-178.4765625,-18.0,15.8333330154419,-119.3333358764648,Fall
2295,41,-0.286865234375,0.78271484375,-1.0234375,-188.5078125,142.4609375,-178.4765625,-18.0,15.8333330154419,-119.3333358764648,Fall
2321,42,-0.697265625,0.33203125,-0.4638671875,-28.7109375,138.0859375,-78.828125,-18.66666603088379,17.33333396911621,-109.5,Fall
2351,43,-0.697265625,0.33203125,-0.4638671875,-28.7109375,138.0859375,-78.828125,-18.66666603088379,17.33333396911621,-109.5,Fall
2387,44,-0.697265625,0.33203125,-0.4638671875,-28.7109375,138.0859375,-78.828125,-18.66666603088379,17.33333396911621,-109.5,Fall
2423,45,-0.343994140625,-4.682861328125,2.830322265625,176.5625,-238.125,253.9921875,18.16666603088379,-20.33333396911621,-147.6666717529297,Fall
2484,46,-1.414794921875,-0.59228515625,4.796875,-167.359375,-256.0,104.0234375,13.3333330154419,19.16666603088379,-113.5,Fall
2551,47,-0.1953125,-0.132568359375,1.02392578125,253.9921875,-114.3359375,189.78125,-8.166666984558105,6.333333492279053,-171.5,Fall
2565,48,-0.1953125,-0.132568359375,1.02392578125,253.9921875,-114.3359375,189.78125,-8.166666984558105,6.333333492279053,-171.5,Fall
2620,49,-0.1953125,-0.132568359375,1.02392578125,253.9921875,-114.3359375,189.78125,-8.166666984558105,6.333333492279053,-171.5,Fall
2657,50,-1.409423828125,-1.482421875,0.336669921875,128.859375,-209.3671875,253.9921875,59.5,9.166666984558105,-116.8333358764648,Fall
2683,51,-1.409423828125,-1.482421875,0.336669921875,128.859375,-209.3671875,253.9921875,59.5,9.166666984558105,-116.8333358764648,Fall
2711,52,-0.707275390625,-1.442138671875,-0.354736328125,126.234375,-164.8359375,253.9921875,31.33333396911621,18.0,-112.6666641235352,Fall
2718,53,-0.707275390625,-1.442138671875,-0.354736328125,126.234375,-164.8359375,253.9921875,31.33333396911621,18.0,-112.6666641235352,Fall
2747,54,-0.4677734375,-0.346435546875,-0.04541015625,-256.0,-207.1171875,253.9921875,40.0,-15.8333330154419,-110.1666641235352,Fall
2782,55,-0.4677734375,-0.346435546875,-0.04541015625,-256.0,-207.1171875,253.9921875,40.0,-15.8333330154419,-110.1666641235352,Fall
2839,56,0.70361328125,0.33203125,-0.378173828125,-55.9140625,-126.328125,253.9921875,35.33333206176758,-2.333333253860474,-119.6666641235352,Fall
2894,57,0.72802734375,0.22216796875,-0.199951171875,52.875,23.6171875,253.9921875,31.83333396911621,47.66666793823242,-125.1666641235352,Fall
2938,58,0.696044921875,0.80712890625,-0.324951171875,53.7734375,-12.9921875,253.9921875,26.66666603088379,53.33333206176758,-126.0,Fall
2984,59,0.47021484375,0.7041015625,0.447998046875,85.3828125,48.875,243.5,22.16666603088379,57.83333206176758,-171.3333282470703,Fall
3034,60,0.42333984375,1.50390625,0.549560546875,29.2421875,7.9140625,193.6796875,58.83333206176758,60.33333206176758,-173.3333282470703,Fall
3082,61,0.447021484375,1.268798828125,1.01416015625,94.9296875,114.9765625,101.1640625,53.83333206176758,62.0,-178.5,Fall
3132,62,0.56494140625,0.4716796875,0.7275390625,253.3046875,77.3046875,4.9609375,53.16666793823242,61.0,-180.6666717529297,Fall
3180,63,0.56787109375,0.348876953125,0.948974609375,101.15625,15.1640625,-3.2109375,55.16666793823242,60.66666793823242,-179.1666717529297,Fall
3229,64,0.5791015625,0.2314453125,0.915283203125,94.125,-7.8203125,5.359375,59.66666793823242,59.83333206176758,-175.6666717529297,Fall
3281,65,0.661376953125,0.23779296875,0.74853515625,137.6953125,-27.2265625,-14.140625,59.83333206176758,60.5,-173.1666717529297,Fall
3328,66,0.898681640625,0.15478515625,0.603271484375,123.015625,-43.03125,-6.2265625,61.33333206176758,62.33333206176758,-124.8333358764648,Fall
3377,67,0.815673828125,0.076904296875,0.70263671875,74.2734375,-31.8203125,-7.5390625,22.83333396911621,62.5,-118.8333358764648,Fall
3425,68,0.77197265625,-0.00341796875,0.548583984375,65.75,-23.0390625,-21.734375,22.5,62.0,-113.3333358764648,Fall
3473,69,0.95947265625,-0.21435546875,0.628662109375,63.1328125,-17.3203125,-51.359375,24.0,63.66666793823242,-109.1666641235352,Fall
3522,70,0.87744140625,-0.286865234375,0.592529296875,-15.0546875,6.0234375,-76.765625,26.5,62.0,-107.5,Fall
3569,71,0.7001953125,-0.17724609375,0.66796875,-21.6875,44.2890625,-65.0859375,26.66666603088379,63.5,-147.0,Fall
3622,72,0.48974609375,-0.2939453125,0.7802734375,-16.59375,70.8515625,-40.109375,30.0,61.66666793823242,-148.3333282470703,Fall
3670,73,0.506591796875,-0.165283203125,1.075439453125,-51.265625,56.15625,-15.84375,29.66666603088379,59.33333206176758,-106.8333358764648,Fall
3718,74,0.434326171875,-0.021484375,1.189697265625,-19.0546875,54.734375,-12.609375,30.0,58.5,-110.6666641235352,Fall
3765,75,0.51318359375,-0.03857421875,1.027587890625,-7.140625,31.5234375,-22.484375,29.33333396911621,58.5,-112.6666641235352,Fall
3813,76,0.423583984375,-0.0859375,0.941162109375,16.1015625,-14.859375,-5.0390625,28.83333396911621,58.0,-113.0,Fall
3862,77,0.418212890625,-0.19287109375,0.876220703125,18.8515625,-20.2421875,-20.9296875,29.83333396911621,57.83333206176758,-112.8333358764648,Fall
3911,78,0.54150390625,-0.197021484375,0.808349609375,12.703125,-14.03125,-30.34375,31.0,56.66666793823242,-110.8333358764648,Fall
3965,79,0.70849609375,-0.267578125,1.013427734375,27.1015625,9.34375,-36.6328125,30.33333396911621,57.5,-109.3333358764648,Fall
4008,80,0.62939453125,-0.395263671875,1.00830078125,17.890625,8.421875,-35.65625,30.83333396911621,56.83333206176758,-107.5,Fall
4058,81,0.5009765625,-0.388427734375,0.796875,-19.828125,-16.203125,-36.6953125,32.5,56.0,-109.1666641235352,Fall
4110,82,0.565185546875,-0.33203125,0.83154296875,-35.546875,-14.78125,-36.171875,33.83333206176758,56.16666793823242,-108.1666641235352,Fall
4154,83,0.5546875,-0.314697265625,0.939208984375,-45.9921875,4.7890625,-35.4921875,33.66666793823242,53.66666793823242,-107.1666641235352,Fall
4205,84,0.59375,-0.27783203125,0.9541015625,-42.015625,18.2578125,-35.7109375,33.66666793823242,53.16666793823242,-108.3333358764648,Fall
4252,85,0.479736328125,-0.202880859375,0.904541015625,-7.6640625,14.15625,-22.03125,33.83333206176758,55.0,-110.1666641235352,Fall
4300,86,0.470703125,-0.162841796875,0.941650390625,18.609375,13.3125,-8.6328125,35.16666793823242,51.33333206176758,-112.0,Fall
4349,87,0.528076171875,-0.23291015625,0.96484375,25.6328125,13.765625,-7.8125,34.66666793823242,50.5,-110.8333358764648,Fall
4407,88,0.509521484375,-0.29150390625,0.85693359375,4.4609375,7.2265625,-14.875,35.33333206176758,52.33333206176758,-109.8333358764648,Fall
4446,89,0.490478515625,-0.299560546875,0.8046875,-1.125,26.546875,-48.8984375,35.33333206176758,53.16666793823242,-108.6666641235352,Fall
4497,90,0.47802734375,-0.160888671875,0.84033203125,15.7734375,31.6484375,-59.9140625,37.16666793823242,51.33333206176758,-108.1666641235352,Fall
4543,91,0.345458984375,-0.263427734375,0.98291015625,148.578125,54.9765625,8.25,38.16666793823242,50.0,-107.1666641235352,Fall
4592,92,0.17626953125,-0.666015625,1.00537109375,105.734375,38.1484375,6.09375,38.66666793823242,49.83333206176758,-147.3333282470703,Fall
4647,93,0.271484375,-0.6318359375,0.8564453125,4.53125,-0.65625,-20.296875,41.16666793823242,51.33333206176758,-143.0,Fall
4729,94,0.397216796875,-0.483154296875,0.800048828125,-7.3203125,11.484375,-11.375,38.5,50.83333206176758,-141.0,Fall
4803,95,0.272216796875,-0.592529296875,0.95947265625,-43.03125,39.296875,-23.671875,39.5,50.5,-140.0,Fall
4840,96,0.184814453125,-0.421875,1.070068359375,-49.109375,15.9140625,-18.328125,39.0,46.66666793823242,-141.6666717529297,Fall
4889,97,0.285888671875,-0.390380859375,0.962158203125,-6.3046875,0.9140625,-1.984375,38.5,47.5,-144.3333282470703,Fall
4946,98,0.35791015625,-0.510009765625,0.911376953125,-8.703125,-4.28125,2.75,38.0,49.33333206176758,-146.1666717529297,Fall
4985,99,0.24169921875,-0.412109375,0.97607421875,-30.5078125,-13.2578125,1.7734375,37.5,47.66666793823242,-146.1666717529297,Fall
100,0,0.91748046875,0.1484375,0.362060546875,-12.21875,0.171875,-3.125,100.8333358764648,-6.0,-66.0,Fall
121,1,0.91748046875,0.1484375,0.362060546875,-12.21875,0.171875,-3.125,100.8333358764648,-6.0,-66.0,Fall
146,2,0.915283203125,0.09912109375,0.37060546875,-7.125,-1.328125,-4.9453125,102.3333358764648,-5.333333492279053,-69.33333587646484,Fall
192,3,0.9267578125,0.09423828125,0.439453125,-6.140625,-1.5859375,-3.7421875,103.1666641235352,-6.666666507720947,-69.0,Fall
289,4,0.92431640625,0.10595703125,0.44482421875,-6.0625,-1.1796875,-3.3359375,103.3333358764648,-5.166666507720947,-66.5,Fall
339,5,0.9287109375,0.1005859375,0.44580078125,-2.421875,-2.875,-1.59375,100.3333358764648,-5.833333492279053,-68.5,Fall
387,6,0.925537109375,0.0986328125,0.44580078125,-1.0390625,0.609375,0.2578125,102.5,-6.833333492279053,-66.83333587646484,Fall
436,7,0.934326171875,0.154541015625,0.441650390625,-2.6015625,-0.125,-0.28125,101.5,-5.833333492279053,-68.5,Fall
485,8,0.92919921875,0.0947265625,0.37451171875,0.6328125,-0.03125,1.078125,102.1666641235352,-4.833333492279053,-66.5,Fall
535,9,0.92919921875,0.144287109375,0.35498046875,0.1875,2.1484375,4.3828125,101.8333358764648,-6.166666507720947,-67.33333587646484,Fall
582,10,0.933837890625,0.143798828125,0.35595703125,0.59375,-0.03125,1.828125,99.83333587646484,-4.666666507720947,-67.0,Fall
630,11,0.93212890625,0.14013671875,0.355224609375,-0.5703125,-0.8359375,2.6953125,100.3333358764648,-5.333333492279053,-67.83333587646484,Fall
679,12,0.93408203125,0.14404296875,0.355712890625,1.328125,-2.015625,-0.9921875,100.1666641235352,-4.333333492279053,-69.5,Fall
728,13,0.916748046875,0.143798828125,0.357177734375,1.1875,-2.5,-2.21875,101.3333358764648,-5.166666507720947,-68.0,Fall
779,14,0.9248046875,0.148681640625,0.365234375,2.34375,-2.4765625,-2.5859375,101.8333358764648,-5.833333492279053,-66.66666412353516,Fall
825,15,0.935302734375,0.150390625,0.352783203125,2.96875,-1.09375,-2.828125,101.1666641235352,-5.0,-67.33333587646484,Fall
874,16,1.0009765625,0.154052734375,0.36572265625,2.71875,-1.140625,-2.578125,100.5,-5.166666507720947,-68.0,Fall
923,17,0.93115234375,0.151611328125,0.37353515625,4.8984375,-2.4765625,-2.3359375,100.8333358764648,-6.833333492279053,-67.16666412353516,Fall
972,18,0.926025390625,0.093994140625,0.36962890625,2.8828125,0.234375,-2.3515625,100.3333358764648,-6.166666507720947,-67.33333587646484,Fall
1023,19,0.9326171875,0.15478515625,0.3720703125,-0.140625,-0.2578125,0.1953125,101.3333358764648,-5.166666507720947,-66.5,Fall
1069,20,0.930419921875,0.096923828125,0.370361328125,0.828125,1.0625,-0.3984375,101.8333358764648,-4.666666507720947,-66.66666412353516,Fall
1118,21,0.92724609375,0.15185546875,0.36962890625,0.0390625,1.9375,2.515625,100.1666641235352,-7.666666507720947,-66.83333587646484,Fall
1167,22,0.93115234375,0.143798828125,0.359619140625,-4.078125,4.328125,-0.0859375,100.8333358764648,-6.0,-67.66666412353516,Fall
1216,23,0.923583984375,0.147216796875,0.345703125,-6.3359375,4.265625,2.4140625,98.66666412353516,-7.0,-67.0,Fall
1264,24,0.928466796875,0.146728515625,0.35302734375,-3.171875,2.78125,1.7421875,99.33333587646484,-5.166666507720947,-67.66666412353516,Fall
1313,25,0.935546875,0.14599609375,0.34912109375,-0.6796875,-2.359375,1.6796875,101.8333358764648,-4.666666507720947,-68.16666412353516,Fall
1362,26,1.0048828125,0.1484375,0.40283203125,3.9609375,-3.296875,-0.1953125,100.3333358764648,-4.666666507720947,-69.0,Fall
1413,27,1.021240234375,0.1484375,0.387939453125,12.375,-7.6875,-0.59375,99.83333587646484,-6.166666507720947,-66.16666412353516,Fall
1459,28,1.07275390625,0.12646484375,0.405517578125,21.9921875,-13.6875,-1.4921875,100.8333358764648,-6.0,-66.0,Fall
1508,29,1.00927734375,0.094970703125,0.36181640625,22.9921875,-13.7734375,-7.6015625,99.16666412353516,-4.666666507720947,-64.33333587646484,Fall
1557,30,0.927734375,0.137939453125,0.356689453125,45.421875,-13.359375,-12.046875,100.8333358764648,-5.166666507720947,-106.3333358764648,Fall
1605,31,1.00244140625,0.125,0.36474609375,39.5234375,-8.71875,-14.375,99.16666412353516,-5.333333492279053,-105.8333358764648,Fall
1656,32,1.001953125,0.13720703125,0.359130859375,29.265625,-0.8515625,-12.859375,98.5,-6.5,-105.1666641235352,Fall
1703,33,1.02197265625,0.13623046875,0.400390625,22.0703125,7.546875,-6.640625,98.66666412353516,-5.833333492279053,-104.6666641235352,Fall
1752,34,0.98046875,0.0546875,0.297607421875,3.515625,18.3828125,3.21875,100.5,-4.333333492279053,-103.6666641235352,Fall
1801,35,1.015380859375,0.082275390625,0.33349609375,-12.8671875,22.5,16.375,98.16666412353516,-5.666666507720947,-103.6666641235352,Fall
1849,36,1.004638671875,-0.021484375,0.240966796875,-33.78125,21.3515625,16.1640625,96.33333587646484,-5.833333492279053,-105.0,Fall
1898,37,0.930908203125,0.020263671875,0.22705078125,-35.7109375,20.1640625,12.109375,99.33333587646484,-6.0,-106.0,Fall
1947,38,0.9287109375,0.00830078125,0.32080078125,-31.328125,11.2734375,2.375,98.16666412353516,-4.833333492279053,-65.33333587646484,Fall
1996,39,0.918701171875,-0.0751953125,0.234619140625,-43.828125,7.2734375,-14.90625,95.66666412353516,-5.166666507720947,-68.0,Fall
2044,40,0.910888671875,0.029296875,0.247314453125,-25.609375,2.828125,-21.4921875,97.5,-6.166666507720947,-67.0,Fall
2093,41,0.960693359375,0.0205078125,0.325927734375,-25.078125,-6.03125,-30.046875,99.66666412353516,-5.666666507720947,-70.66666412353516,Fall
2142,42,0.861572265625,0.02392578125,0.318603515625,-25.234375,-6.9921875,-34.875,101.1666641235352,-5.333333492279053,-69.0,Fall
